variable_name,wind_speed,wind_speed,roughness_length
2016-01-31,8.95,12.39,0.15
2016-02-01,12.81,17.41,0.15
2016-02-02,8.65,11.98,0.15
2016-02-03,7.93,10.96,0.15
2016-02-04,6.91,9.77,0.15
2016-02-05,7.33,9.91,0.15
2016-02-06,8.82,11.79,0.15
2016-02-07,11.02,14.8,0.15
2016-02-08,12.91,17.08,0.15
2016-02-09,8.4,11.4,0.15
2016-02-10,3.14,4.82,0.15
2016-02-11,1.83,3.36,0.15
2016-02-12,3.69,5.41,0.15
2016-02-13,4.52,6.35,0.15
2016-02-14,5.44,7.9,0.15
2016-02-15,3.09,5.3,0.15
2016-02-16,8.95,12.07,0.15
2016-02-17,3.62,5.9,0.15
2016-02-18,4.29,7.23,0.15
2016-02-19,7.39,10.41,0.15
2016-02-20,8.07,11.28,0.15
2016-02-21,8.22,11.62,0.15
2016-02-22,4.08,6.8,0.15
2016-02-23,3.29,5.26,0.15
2016-02-24,2.69,4.17,0.15
2016-02-25,2.98,4.48,0.15
2016-02-26,3.08,4.74,0.15
2016-02-27,3.1,5.45,0.15
2016-02-28,2.84,4.79,0.15
2016-02-29,7.54,10.42,0.15
2016-03-01,9.84,13.47,0.15
2016-03-02,10.84,14.45,0.15
2016-03-03,6.05,8.61,0.15
2016-03-04,7.6,10.14,0.15
2016-03-05,5.83,8.5,0.15
2016-03-06,2.56,4.38,0.15
2016-03-07,5.12,7.6,0.15
2016-03-08,4.91,6.95,0.15
2016-03-09,7.38,10.37,0.15
2016-03-10,2.59,4.36,0.15
2016-03-11,4.77,7.08,0.15
2016-03-12,4.66,7.37,0.15
2016-03-13,3.45,5.93,0.15
2016-03-14,4.34,6.19,0.15
2016-03-15,4.11,5.91,0.15
2016-03-16,4.2,5.64,0.15
2016-03-17,3.55,4.64,0.15
2016-03-18,2.96,4.14,0.15
2016-03-19,3.41,4.85,0.15
2016-03-20,2.46,3.5,0.15
2016-03-21,2.09,3.14,0.15
2016-03-22,1.73,2.53,0.15
2016-03-23,4.4,6.59,0.15
2016-03-24,5.98,8.88,0.15
2016-03-25,8.91,12.2,0.15
2016-03-26,8.63,11.7,0.15
2016-03-27,7.66,10.52,0.15
2016-03-28,4.14,6.12,0.15
2016-03-29,5.02,7.3,0.15
2016-03-30,4.34,6.91,0.15
2016-03-31,3.92,5.9,0.15
2016-04-01,7.18,10.09,0.15
2016-04-02,3.73,5.29,0.15
2016-04-03,4.62,6.56,0.15
2016-04-04,2.3,3.44,0.15
2016-04-05,5.23,7.38,0.15
2016-04-06,9.89,13.29,0.15
2016-04-07,7.53,10.48,0.15
2016-04-08,4.84,7.36,0.15
2016-04-09,2.73,3.92,0.15
2016-04-10,9.36,12.81,0.15
2016-04-11,4.42,5.96,0.15
2016-04-12,2.44,3.45,0.15
2016-04-13,3.21,4.73,0.15
2016-04-14,4.1,5.88,0.15
2016-04-15,5.48,7.21,0.15
2016-04-16,4.92,7.28,0.15
2016-04-17,3.9,5.67,0.15
2016-04-18,5.0,7.1,0.15
2016-04-19,1.69,2.48,0.15
2016-04-20,3.55,5.62,0.15
2016-04-21,4.48,6.7,0.15
2016-04-22,4.27,6.02,0.15
2016-04-23,4.48,6.15,0.15
2016-04-24,4.65,6.52,0.15
2016-04-25,7.05,9.51,0.15
2016-04-26,6.39,8.88,0.15
2016-04-27,4.66,6.84,0.15
2016-04-28,7.67,10.45,0.15
2016-04-29,5.21,7.55,0.15
2016-04-30,4.73,6.8,0.15
2016-05-01,7.14,9.69,0.15
2016-05-02,8.47,11.48,0.15
2016-05-03,5.41,7.7,0.15
2016-05-04,7.46,10.12,0.15
2016-05-05,3.98,5.93,0.15
2016-05-06,4.0,5.81,0.15
2016-05-07,5.12,6.95,0.15
2016-05-08,5.26,7.71,0.15
2016-05-09,4.91,7.12,0.15
2016-05-10,4.3,6.14,0.15
2016-05-11,5.0,6.86,0.15
2016-05-12,5.39,7.59,0.15
2016-05-13,3.48,5.16,0.15
2016-05-14,3.23,4.35,0.15
2016-05-15,2.67,3.82,0.15
2016-05-16,2.44,3.55,0.15
2016-05-17,4.97,6.95,0.15
2016-05-18,4.38,6.13,0.15
2016-05-19,6.3,8.68,0.15
2016-05-20,6.29,8.56,0.15
2016-05-21,5.02,6.98,0.15
2016-05-22,4.2,6.08,0.15
2016-05-23,2.48,3.7,0.15
2016-05-24,4.17,6.26,0.15
2016-05-25,4.73,6.42,0.15
2016-05-26,2.06,2.97,0.15
2016-05-27,1.98,2.84,0.15
2016-05-28,2.17,3.12,0.15
2016-05-29,2.28,3.19,0.15
2016-05-30,3.65,5.48,0.15
2016-05-31,4.16,6.11,0.15
2016-06-01,3.91,5.66,0.15
2016-06-02,3.77,5.41,0.15
2016-06-03,2.5,3.46,0.15
2016-06-04,1.44,1.92,0.15
2016-06-05,3.36,4.77,0.15
2016-06-06,3.54,5.24,0.15
2016-06-07,2.02,2.92,0.15
2016-06-08,1.94,3.0,0.15
2016-06-09,2.57,3.77,0.15
2016-06-10,1.14,1.62,0.15
2016-06-11,3.12,4.4,0.15
2016-06-12,4.48,6.13,0.15
2016-06-13,5.95,7.77,0.15
2016-06-14,5.8,8.02,0.15
2016-06-15,4.88,6.96,0.15
2016-06-16,6.54,8.72,0.15
2016-06-17,5.5,7.6,0.15
2016-06-18,3.36,4.81,0.15
2016-06-19,7.14,9.77,0.15
2016-06-20,5.34,7.38,0.15
2016-06-21,5.6,7.85,0.15
2016-06-22,4.55,6.52,0.15
2016-06-23,5.32,7.6,0.15
2016-06-24,5.81,8.03,0.15
2016-06-25,5.42,7.25,0.15
2016-06-26,5.29,7.12,0.15
2016-06-27,5.26,7.48,0.15
2016-06-28,5.13,7.2,0.15
2016-06-29,5.89,8.23,0.15
2016-06-30,5.54,7.81,0.15
2016-07-01,7.12,9.98,0.15
2016-07-02,6.01,8.3,0.15
2016-07-03,3.22,4.47,0.15
2016-07-04,5.8,7.88,0.15
2016-07-05,3.53,4.99,0.15
2016-07-06,5.54,7.73,0.15
2016-07-07,3.58,5.25,0.15
2016-07-08,6.3,8.5,0.15
2016-07-09,7.15,9.91,0.15
2016-07-10,8.05,10.68,0.15
2016-07-11,6.27,8.38,0.15
2016-07-12,4.09,5.99,0.15
2016-07-13,5.28,7.59,0.15
2016-07-14,3.8,5.3,0.15
2016-07-15,7.03,9.45,0.15
2016-07-16,3.95,5.43,0.15
2016-07-17,4.22,6.05,0.15
2016-07-18,3.33,5.01,0.15
2016-07-19,4.0,5.84,0.15
2016-07-20,4.49,6.31,0.15
2016-07-21,5.16,7.48,0.15
2016-07-22,3.34,4.45,0.15
2016-07-23,4.12,5.68,0.15
2016-07-24,5.14,7.14,0.15
2016-07-25,4.75,6.73,0.15
2016-07-26,3.97,5.91,0.15
2016-07-27,3.12,4.63,0.15
2016-07-28,6.2,8.41,0.15
2016-07-29,3.84,5.44,0.15
2016-07-30,3.37,4.94,0.15
2016-07-31,3.5,5.12,0.15
2016-08-01,4.41,6.39,0.15
2016-08-02,5.58,7.83,0.15
2016-08-03,9.91,13.16,0.15
2016-08-04,5.25,7.3,0.15
2016-08-05,3.14,4.59,0.15
2016-08-06,6.73,9.23,0.15
2016-08-07,9.3,12.59,0.15
2016-08-08,5.83,8.42,0.15
2016-08-09,5.1,7.55,0.15
2016-08-10,5.73,7.99,0.15
2016-08-11,7.16,9.56,0.15
2016-08-12,7.81,10.66,0.15
2016-08-13,4.44,6.36,0.15
2016-08-14,1.95,3.08,0.15
2016-08-15,4.97,7.34,0.15
2016-08-16,6.12,8.55,0.15
2016-08-17,3.77,5.27,0.15
2016-08-18,3.73,5.31,0.15
2016-08-19,9.43,12.41,0.15
2016-08-20,10.52,13.8,0.15
2016-08-21,6.56,9.0,0.15
2016-08-22,4.42,6.11,0.15
2016-08-23,2.32,3.48,0.15
2016-08-24,2.62,3.82,0.15
2016-08-25,2.75,4.16,0.15
2016-08-26,4.22,5.91,0.15
2016-08-27,3.52,5.12,0.15
2016-08-28,3.3,4.98,0.15
2016-08-29,3.8,5.56,0.15
2016-08-30,6.63,9.31,0.15
2016-08-31,4.7,7.12,0.15
2016-09-01,5.73,8.4,0.15
2016-09-02,5.2,7.76,0.15
2016-09-03,6.59,9.23,0.15
2016-09-04,4.66,6.44,0.15
2016-09-05,5.9,8.38,0.15
2016-09-06,5.25,7.64,0.15
2016-09-07,6.66,9.16,0.15
2016-09-08,7.0,9.61,0.15
2016-09-09,8.06,11.56,0.15
2016-09-10,4.42,6.86,0.15
2016-09-11,10.31,13.78,0.15
2016-09-12,5.83,8.32,0.15
2016-09-13,3.66,5.48,0.15
2016-09-14,3.82,5.35,0.15
2016-09-15,3.38,4.95,0.15
2016-09-16,4.9,7.48,0.15
2016-09-17,3.25,5.08,0.15
2016-09-18,4.55,6.96,0.15
2016-09-19,2.55,4.01,0.15
2016-09-20,3.93,5.88,0.15
2016-09-21,5.09,7.26,0.15
2016-09-22,5.28,8.21,0.15
2016-09-23,8.3,11.62,0.15
2016-09-24,8.41,11.66,0.15
2016-09-25,6.54,9.53,0.15
2016-09-26,3.53,5.6,0.15
2016-09-27,6.74,9.51,0.15
2016-09-28,8.25,11.46,0.15
2016-09-29,7.18,10.16,0.15
2016-09-30,3.59,5.59,0.15
2016-10-01,4.0,5.91,0.15
2016-10-02,5.28,7.2,0.15
2016-10-03,9.62,13.2,0.15
2016-10-04,5.48,8.33,0.15
2016-10-05,6.16,9.22,0.15
2016-10-06,5.31,8.13,0.15
2016-10-07,4.97,7.87,0.15
2016-10-08,2.37,3.81,0.15
2016-10-09,1.49,2.25,0.15
2016-10-10,3.26,4.8,0.15
2016-10-11,5.21,8.17,0.15
2016-10-12,4.21,7.08,0.15
2016-10-13,3.49,5.73,0.15
2016-10-14,5.66,7.95,0.15
2016-10-15,4.2,6.51,0.15
2016-10-16,6.88,9.75,0.15
2016-10-17,6.55,9.32,0.15
2016-10-18,5.48,8.52,0.15
2016-10-19,3.05,5.12,0.15
2016-10-20,1.4,1.99,0.15
2016-10-21,2.29,3.88,0.15
2016-10-22,4.19,7.16,0.15
2016-10-23,6.23,8.95,0.15
2016-10-24,4.58,7.3,0.15
2016-10-25,2.43,4.19,0.15
2016-10-26,4.84,7.62,0.15
2016-10-27,6.6,9.39,0.15
2016-10-28,2.75,4.79,0.15
2016-10-29,3.66,5.97,0.15
2016-10-30,2.99,4.88,0.15
2016-10-31,3.47,4.88,0.15
2016-11-01,5.69,8.3,0.15
2016-11-02,1.85,3.04,0.15
2016-11-03,4.26,6.8,0.15
2016-11-04,4.74,7.53,0.15
2016-11-05,6.02,8.26,0.15
2016-11-06,5.9,8.35,0.15
2016-11-07,3.27,4.66,0.15
2016-11-08,5.41,7.94,0.15
2016-11-09,5.72,8.76,0.15
2016-11-10,4.42,6.8,0.15
2016-11-11,6.98,9.91,0.15
2016-11-12,3.86,6.52,0.15
2016-11-13,4.24,6.91,0.15
2016-11-14,6.04,8.78,0.15
2016-11-15,4.62,7.23,0.15
2016-11-16,7.36,10.62,0.15
2016-11-17,7.79,10.62,0.15
2016-11-18,5.96,8.86,0.15
2016-11-19,3.17,5.28,0.15
2016-11-20,3.02,4.19,0.15
2016-11-21,7.74,10.11,0.15
2016-11-22,7.02,10.12,0.15
2016-11-23,4.02,5.67,0.15
2016-11-24,4.52,5.95,0.15
2016-11-25,3.84,4.73,0.15
2016-11-26,3.11,4.25,0.15
2016-11-27,3.17,5.91,0.15
2016-11-28,3.03,5.55,0.15
2016-11-29,1.41,2.05,0.15
2016-11-30,1.2,1.62,0.15
2016-12-01,1.52,2.16,0.15
2016-12-02,2.88,4.53,0.15
2016-12-03,3.87,7.48,0.15
2016-12-04,3.98,7.59,0.15
2016-12-05,3.57,6.5,0.15
2016-12-06,7.27,10.47,0.15
2016-12-07,6.98,10.23,0.15
2016-12-08,4.45,7.2,0.15
2016-12-09,6.91,10.26,0.15
2016-12-10,4.01,6.77,0.15
2016-12-11,3.87,6.87,0.15
2016-12-12,3.87,6.5,0.15
2016-12-13,6.4,9.41,0.15
2016-12-14,3.52,5.47,0.15
2016-12-15,5.31,7.64,0.15
2016-12-16,3.52,5.42,0.15
2016-12-17,4.05,7.08,0.15
2016-12-18,4.67,7.3,0.15
2016-12-19,2.96,4.98,0.15
2016-12-20,5.52,7.95,0.15
2016-12-21,5.95,9.12,0.15
2016-12-22,5.95,8.96,0.15
2016-12-23,10.09,14.02,0.15
2016-12-24,9.41,13.15,0.15
2016-12-25,9.61,13.4,0.15
2016-12-26,5.23,8.73,0.15
2016-12-27,4.71,8.04,0.15
2016-12-28,3.77,6.18,0.15
2016-12-29,5.09,7.55,0.15
2016-12-30,6.17,9.09,0.15
2016-12-31,6.16,8.8,0.15
2017-01-01,6.81,9.4,0.15
2017-01-02,3.29,4.47,0.15
2017-01-03,3.1,5.2,0.15
2017-01-04,2.54,4.72,0.15
2017-01-05,5.18,7.75,0.15
2017-01-06,3.98,6.56,0.15
2017-01-07,2.38,4.49,0.15
2017-01-08,4.62,7.34,0.15
2017-01-09,8.12,11.56,0.15
2017-01-10,8.04,11.35,0.15
2017-01-11,9.01,12.62,0.15
2017-01-12,7.29,9.85,0.15
2017-01-13,5.83,8.7,0.15
2017-01-14,5.53,8.7,0.15
2017-01-15,5.24,8.16,0.15
2017-01-16,2.97,5.02,0.15
2017-01-17,2.34,4.36,0.15
2017-01-18,3.09,5.79,0.15
2017-01-19,2.74,5.2,0.15
2017-01-20,3.21,6.07,0.15
2017-01-21,3.05,5.5,0.15
2017-01-22,2.66,4.52,0.15
2017-01-23,5.72,9.12,0.15
2017-01-24,7.0,9.98,0.15
2017-01-25,10.98,14.88,0.15
2017-01-26,12.09,16.1,0.15
2017-01-27,5.29,7.88,0.15
2017-01-28,3.62,6.54,0.15
2017-01-29,3.87,6.47,0.15
2017-01-30,6.34,9.41,0.15
2017-01-31,2.62,4.66,0.15
2017-02-01,7.8,10.92,0.15
2017-02-02,10.36,14.16,0.15
2017-02-03,4.6,7.12,0.15
2017-02-04,3.85,5.82,0.15
2017-02-05,4.0,6.84,0.15
2017-02-06,8.2,11.74,0.15
2017-02-07,4.12,6.09,0.15
2017-02-08,4.92,7.23,0.15
2017-02-09,7.46,10.34,0.15
2017-02-10,3.95,6.48,0.15
2017-02-11,6.76,9.26,0.15
2017-02-12,7.92,10.84,0.15
2017-02-13,9.03,12.4,0.15
2017-02-14,5.88,8.48,0.15
2017-02-15,6.31,9.36,0.15
2017-02-16,4.55,7.38,0.15
2017-02-17,6.23,8.87,0.15
2017-02-18,4.56,6.79,0.15
2017-02-19,5.36,7.69,0.15
2017-02-20,5.84,8.49,0.15
2017-02-21,9.01,12.4,0.15
2017-02-22,6.42,9.01,0.15
2017-02-23,10.72,14.48,0.15
2017-02-24,5.91,8.69,0.15
2017-02-25,7.21,10.25,0.15
2017-02-26,9.4,12.83,0.15
2017-02-27,4.53,6.59,0.15
2017-02-28,7.8,11.06,0.15
2017-03-01,6.62,9.32,0.15
2017-03-02,6.09,8.92,0.15
2017-03-03,4.89,6.91,0.15
2017-03-04,4.74,6.87,0.15
2017-03-05,7.24,10.28,0.15
2017-03-06,4.67,7.47,0.15
2017-03-07,5.16,7.94,0.15
2017-03-08,4.51,6.91,0.15
2017-03-09,3.92,5.91,0.15
2017-03-10,5.95,8.5,0.15
2017-03-11,3.52,5.4,0.15
2017-03-12,5.7,8.35,0.15
2017-03-13,5.4,7.92,0.15
2017-03-14,5.2,7.66,0.15
2017-03-15,4.45,6.61,0.15
2017-03-16,6.48,9.14,0.15
2017-03-17,10.09,13.46,0.15
2017-03-18,8.91,12.0,0.15
2017-03-19,7.36,10.15,0.15
2017-03-20,7.94,10.71,0.15
2017-03-21,4.73,6.64,0.15
2017-03-22,7.93,10.62,0.15
2017-03-23,6.46,8.84,0.15
2017-03-24,3.9,5.38,0.15
2017-03-25,3.33,5.22,0.15
2017-03-26,4.55,7.17,0.15
2017-03-27,4.19,5.86,0.15
2017-03-28,5.64,7.73,0.15
2017-03-29,6.59,9.34,0.15
2017-03-30,6.16,8.7,0.15
2017-03-31,5.09,7.45,0.15
2017-04-01,4.92,7.1,0.15
2017-04-02,4.74,6.41,0.15
2017-04-03,7.75,10.3,0.15
2017-04-04,4.5,6.79,0.15
2017-04-05,3.17,4.95,0.15
2017-04-06,1.99,2.74,0.15
2017-04-07,2.92,4.0,0.15
2017-04-08,4.27,6.32,0.15
2017-04-09,4.62,6.49,0.15
2017-04-10,4.22,6.38,0.15
2017-04-11,5.38,7.48,0.15
2017-04-12,5.63,7.82,0.15
2017-04-13,3.88,5.66,0.15
2017-04-14,5.3,7.66,0.15
2017-04-15,4.87,7.39,0.15
2017-04-16,6.31,8.85,0.15
2017-04-17,3.33,4.81,0.15
2017-04-18,1.58,2.32,0.15
2017-04-19,2.88,4.13,0.15
2017-04-20,2.53,3.6,0.15
2017-04-21,3.05,4.48,0.15
2017-04-22,2.82,4.33,0.15
2017-04-23,2.45,3.79,0.15
2017-04-24,5.46,7.65,0.15
2017-04-25,6.66,9.13,0.15
2017-04-26,4.41,6.61,0.15
2017-04-27,4.54,6.59,0.15
2017-04-28,3.39,5.0,0.15
2017-04-29,8.61,11.81,0.15
2017-04-30,6.91,9.26,0.15
2017-05-01,1.66,2.27,0.15
2017-05-02,2.91,4.36,0.15
2017-05-03,5.45,7.79,0.15
2017-05-04,6.59,9.15,0.15
2017-05-05,7.84,10.41,0.15
2017-05-06,5.26,6.96,0.15
2017-05-07,2.2,3.28,0.15
2017-05-08,3.73,5.36,0.15
2017-05-09,2.07,3.05,0.15
2017-05-10,1.77,2.56,0.15
2017-05-11,1.95,2.73,0.15
2017-05-12,2.67,3.66,0.15
2017-05-13,6.13,8.48,0.15
2017-05-14,6.42,8.92,0.15
2017-05-15,9.37,12.41,0.15
2017-05-16,6.84,9.49,0.15
2017-05-17,5.02,7.21,0.15
2017-05-18,3.48,4.88,0.15
2017-05-19,3.87,5.56,0.15
2017-05-20,4.0,5.98,0.15
2017-05-21,8.08,10.84,0.15
2017-05-22,5.84,7.96,0.15
2017-05-23,3.86,5.7,0.15
2017-05-24,2.69,4.23,0.15
2017-05-25,5.12,7.44,0.15
2017-05-26,5.58,7.74,0.15
2017-05-27,5.05,7.1,0.15
2017-05-28,2.41,3.49,0.15
2017-05-29,2.31,3.33,0.15
2017-05-30,4.09,5.78,0.15
2017-05-31,5.54,7.7,0.15
2017-06-01,5.51,7.68,0.15
2017-06-02,3.98,5.75,0.15
2017-06-03,5.55,7.66,0.15
2017-06-04,5.97,8.28,0.15
2017-06-05,6.09,7.92,0.15
2017-06-06,8.26,10.94,0.15
2017-06-07,4.86,6.99,0.15
2017-06-08,4.58,6.66,0.15
2017-06-09,5.91,7.93,0.15
2017-06-10,8.75,11.68,0.15
2017-06-11,9.95,13.13,0.15
2017-06-12,6.49,8.7,0.15
2017-06-13,5.02,7.12,0.15
2017-06-14,6.74,9.04,0.15
2017-06-15,7.55,10.25,0.15
2017-06-16,6.09,8.45,0.15
2017-06-17,4.34,6.3,0.15
2017-06-18,2.44,3.41,0.15
2017-06-19,2.61,3.3,0.15
2017-06-20,4.09,5.75,0.15
2017-06-21,4.91,6.9,0.15
2017-06-22,5.77,7.42,0.15
2017-06-23,7.13,9.42,0.15
2017-06-24,5.38,7.02,0.15
2017-06-25,3.9,5.42,0.15
2017-06-26,3.98,5.41,0.15
2017-06-27,3.99,5.73,0.15
2017-06-28,3.2,4.34,0.15
2017-06-29,7.61,10.02,0.15
2017-06-30,7.98,10.74,0.15
2017-07-01,5.46,7.8,0.15
2017-07-02,5.1,7.04,0.15
2017-07-03,2.98,4.28,0.15
2017-07-04,5.27,7.28,0.15
2017-07-05,2.09,2.8,0.15
2017-07-06,3.65,4.9,0.15
2017-07-07,3.97,5.57,0.15
2017-07-08,2.27,3.29,0.15
2017-07-09,4.77,6.64,0.15
2017-07-10,2.55,3.53,0.15
2017-07-11,3.0,4.23,0.15
2017-07-12,2.15,3.2,0.15
2017-07-13,5.13,6.78,0.15
2017-07-14,5.68,7.71,0.15
2017-07-15,7.24,9.67,0.15
2017-07-16,3.45,5.09,0.15
2017-07-17,2.25,3.34,0.15
2017-07-18,5.27,7.5,0.15
2017-07-19,5.46,7.63,0.15
2017-07-20,4.62,6.77,0.15
2017-07-21,3.84,5.27,0.15
2017-07-22,3.56,5.03,0.15
2017-07-23,4.03,6.05,0.15
2017-07-24,4.36,6.42,0.15
2017-07-25,2.66,3.52,0.15
2017-07-26,8.38,11.11,0.15
2017-07-27,8.23,11.14,0.15
2017-07-28,7.61,10.27,0.15
2017-07-29,6.03,8.29,0.15
2017-07-30,6.4,8.66,0.15
2017-07-31,5.27,7.46,0.15
2017-08-01,4.21,6.28,0.15
2017-08-02,6.99,9.3,0.15
2017-08-03,6.22,8.32,0.15
2017-08-04,3.94,5.9,0.15
2017-08-05,4.3,6.27,0.15
2017-08-06,6.45,8.91,0.15
2017-08-07,3.91,6.01,0.15
2017-08-08,3.72,5.49,0.15
2017-08-09,5.59,7.99,0.15
2017-08-10,4.28,6.02,0.15
2017-08-11,6.85,9.17,0.15
2017-08-12,4.19,5.88,0.15
2017-08-13,3.13,4.09,0.15
2017-08-14,4.44,6.69,0.15
2017-08-15,4.45,6.62,0.15
2017-08-16,6.71,9.62,0.15
2017-08-17,6.62,9.13,0.15
2017-08-18,7.58,10.47,0.15
2017-08-19,5.91,8.37,0.15
2017-08-20,3.56,5.14,0.15
2017-08-21,4.41,6.47,0.15
2017-08-22,4.88,7.18,0.15
2017-08-23,5.29,7.65,0.15
2017-08-24,6.3,8.83,0.15
2017-08-25,3.95,5.61,0.15
2017-08-26,1.98,2.91,0.15
2017-08-27,4.01,6.2,0.15
2017-08-28,5.41,7.55,0.15
2017-08-29,4.0,6.48,0.15
2017-08-30,3.88,6.2,0.15
2017-08-31,2.3,3.66,0.15
2017-09-01,2.62,3.84,0.15
2017-09-02,6.85,9.2,0.15
2017-09-03,3.05,4.54,0.15
2017-09-04,4.38,6.39,0.15
2017-09-05,5.88,8.44,0.15
2017-09-06,5.34,7.84,0.15
2017-09-07,6.49,9.12,0.15
2017-09-08,6.27,8.77,0.15
2017-09-09,7.51,10.21,0.15
2017-09-10,10.54,14.03,0.15
2017-09-11,8.85,12.02,0.15
2017-09-12,6.76,9.5,0.15
2017-09-13,6.55,9.15,0.15
2017-09-14,6.51,9.04,0.15
2017-09-15,6.21,8.59,0.15
2017-09-16,4.54,6.62,0.15
2017-09-17,2.75,3.68,0.15
2017-09-18,2.62,3.95,0.15
2017-09-19,5.16,7.56,0.15
2017-09-20,4.34,6.33,0.15
2017-09-21,4.34,6.55,0.15
2017-09-22,6.23,8.71,0.15
2017-09-23,8.68,12.08,0.15
2017-09-24,2.33,3.71,0.15
2017-09-25,3.24,5.03,0.15
2017-09-26,7.3,10.2,0.15
2017-09-27,6.17,8.91,0.15
2017-09-28,7.01,10.02,0.15
2017-09-29,6.95,9.74,0.15
2017-09-30,2.8,4.64,0.15
2017-10-01,9.37,12.77,0.15
2017-10-02,8.14,11.41,0.15
2017-10-03,5.19,7.97,0.15
2017-10-04,9.15,12.39,0.15
2017-10-05,4.92,7.33,0.15
2017-10-06,4.88,6.91,0.15
2017-10-07,4.75,7.2,0.15
2017-10-08,2.17,3.51,0.15
2017-10-09,5.54,8.2,0.15
2017-10-10,7.15,10.16,0.15
2017-10-11,7.78,11.07,0.15
2017-10-12,7.48,10.45,0.15
2017-10-13,6.7,9.66,0.15
2017-10-14,6.75,9.89,0.15
2017-10-15,5.66,7.88,0.15
2017-10-16,13.68,18.23,0.15
2017-10-17,4.34,5.98,0.15
2017-10-18,5.52,7.95,0.15
2017-10-19,6.68,9.12,0.15
2017-10-20,7.63,10.61,0.15
2017-10-21,11.55,15.34,0.15
2017-10-22,7.04,9.93,0.15
2017-10-23,5.11,8.05,0.15
2017-10-24,5.52,8.24,0.15
2017-10-25,4.21,6.62,0.15
2017-10-26,2.42,4.21,0.15
2017-10-27,2.36,3.89,0.15
2017-10-28,5.88,8.41,0.15
2017-10-29,4.05,5.86,0.15
2017-10-30,3.84,5.92,0.15
2017-10-31,5.14,7.7,0.15
2017-11-01,2.73,4.42,0.15
2017-11-02,1.92,3.04,0.15
2017-11-03,3.45,5.47,0.15
2017-11-04,6.34,9.19,0.15
2017-11-05,5.28,7.97,0.15
2017-11-06,7.7,10.7,0.15
2017-11-07,4.12,6.71,0.15
2017-11-08,4.47,6.94,0.15
2017-11-09,5.91,8.73,0.15
2017-11-10,6.02,8.84,0.15
2017-11-11,4.25,6.06,0.15
2017-11-12,5.12,7.91,0.15
2017-11-13,4.77,7.03,0.15
2017-11-14,3.52,6.07,0.15
2017-11-15,3.59,5.27,0.15
2017-11-16,3.64,5.53,0.15
2017-11-17,2.8,4.99,0.15
2017-11-18,1.62,2.68,0.15
2017-11-19,4.92,7.3,0.15
2017-11-20,5.98,8.95,0.15
2017-11-21,6.05,8.98,0.15
2017-11-22,3.67,5.57,0.15
2017-11-23,5.72,8.23,0.15
2017-11-24,3.97,6.43,0.15
2017-11-25,5.22,8.29,0.15
2017-11-26,5.79,9.0,0.15
2017-11-27,6.84,10.03,0.15
2017-11-28,5.93,8.52,0.15
2017-11-29,5.07,7.18,0.15
2017-11-30,5.28,7.18,0.15
2017-12-01,3.64,5.8,0.15
2017-12-02,3.96,6.61,0.15
2017-12-03,3.49,5.86,0.15
2017-12-04,2.62,5.15,0.15
2017-12-05,5.15,7.85,0.15
2017-12-06,9.45,13.2,0.15
2017-12-07,8.2,11.52,0.15
2017-12-08,5.39,8.0,0.15
2017-12-09,3.4,5.36,0.15
2017-12-10,4.98,7.12,0.15
2017-12-11,5.04,7.98,0.15
2017-12-12,4.71,8.3,0.15
2017-12-13,9.02,12.89,0.15
2017-12-14,8.83,12.59,0.15
2017-12-15,6.57,9.96,0.15
2017-12-16,3.75,7.28,0.15
2017-12-17,4.35,6.72,0.15
2017-12-18,3.52,5.34,0.15
2017-12-19,5.16,7.98,0.15
2017-12-20,3.02,5.09,0.15
2017-12-21,5.23,7.98,0.15
2017-12-22,3.36,5.8,0.15
2017-12-23,5.73,8.1,0.15
2017-12-24,8.84,12.25,0.15
2017-12-25,5.42,7.54,0.15
2017-12-26,5.78,8.17,0.15
2017-12-27,5.68,8.39,0.15
2017-12-28,3.38,5.39,0.15
2017-12-29,8.01,11.45,0.15
2017-12-30,8.57,12.52,0.15
2017-12-31,8.46,11.78,0.15
2018-01-01,7.59,11.17,0.15
2018-01-02,9.94,13.88,0.15
2018-01-03,10.83,15.12,0.15
2018-01-04,6.02,8.71,0.15
2018-01-05,4.47,6.51,0.15
2018-01-06,5.58,7.35,0.15
2018-01-07,3.37,5.52,0.15
2018-01-08,5.09,7.89,0.15
2018-01-09,6.91,10.31,0.15
2018-01-10,3.95,6.0,0.15
2018-01-11,3.2,4.34,0.15
2018-01-12,9.78,13.17,0.15
2018-01-13,5.37,8.27,0.15
2018-01-14,6.95,9.96,0.15
2018-01-15,8.66,12.05,0.15
2018-01-16,11.33,15.37,0.15
2018-01-17,10.35,14.1,0.15
2018-01-18,7.83,10.98,0.15
2018-01-19,6.11,9.22,0.15
2018-01-20,3.7,5.46,0.15
2018-01-21,7.29,10.78,0.15
2018-01-22,6.08,8.93,0.15
2018-01-23,9.34,13.06,0.15
2018-01-24,10.43,14.34,0.15
2018-01-25,7.78,10.92,0.15
2018-01-26,4.82,7.29,0.15
2018-01-27,7.08,10.19,0.15
2018-01-28,9.7,13.25,0.15
2018-01-29,4.91,7.4,0.15
2018-01-30,5.32,8.03,0.15
2018-01-31,9.88,13.44,0.15
2018-02-01,7.24,10.2,0.15
2018-02-02,4.34,6.9,0.15
2018-02-03,6.95,9.91,0.15
